Name,Code,Type,DrainArea,SubBasin,City,State,Responsib,Latitude,Longitude,StartDate,EndDate,NYD,MD,N_YWOMD,YWMD,QScore,QLabel,IsStudy
CONFLUÊNCIA  RIO JAURU,66849000,1,7380.0,66,RIO VERDE DE MATO G,MATO GROSSO DO SUL,ANA,-18.7303,-54.5786,1994-02-01,2019-06-30,26,3.6,19,26.9,0.7334,Moderada,0
CONTRAVERTENTE,66850000,1,6320.0,66,CAMAPUÃ,MATO GROSSO DO SUL,ANA,-18.7244,-54.5297,1970-10-29,2019-06-30,50,31.6,29,42.0,0.7404,Moderada,0
GARIMPAGEM,66855000,1,6330.0,66,COXIM,MATO GROSSO DO SUL,ANA,-18.7136,-54.5672,1984-08-26,2019-01-31,36,11.0,24,33.3,0.814,Excelente,0
SÃO GABRIEL DO OESTE,66860000,1,562.0,66,CAMAPUÃ,MATO GROSSO DO SUL,ANA,-19.4103,-54.48,1983-01-01,1993-09-30,11,25.2,3,72.7,0.2863,Limitada,0
PRÓXIMO RIO VERDE,66865000,1,498.0,66,RIO VERDE DE MATO G,MATO GROSSO DO SUL,ANA,-18.8992,-54.8094,1984-01-16,2018-08-30,35,21.5,9,74.3,0.7285,Moderada,0
COXIM,66870000,1,27600.0,66,COXIM,MATO GROSSO DO SUL,ANA,-18.5078,-54.7619,1966-01-02,2019-06-30,54,3.7,48,11.1,0.9078,Excelente,0
SÃO GONÇALO,66880000,1,29000.0,66,CORUMBÁ,MATO GROSSO DO SUL,ANA,-18.2597,-55.9706,1969-10-28,1978-12-31,10,0.0,9,10.0,0.425,Limitada,0
PORTO ROLOM,66885000,1,31200.0,66,CORUMBÁ,MATO GROSSO DO SUL,ANA,-18.3042,-56.1728,1968-08-22,1993-12-31,26,20.0,17,34.6,0.505,Moderada,0
PERTO DA BOCAINA,66886000,1,2840.0,66,ANASTÁCIO,MATO GROSSO DO SUL,ANA,-19.3183,-55.1742,1979-06-16,1994-11-30,16,64.2,3,81.2,0.2,Limitada,0
PRÓXIMO PERDIGÃO,66888200,1,409.0,66,RIO VERDE DE MATO G,MATO GROSSO DO SUL,ANA,-19.2508,-55.0081,1983-01-25,1995-03-31,13,19.4,7,46.2,0.3461,Limitada,0
FAZENDA RIO NEGRO,66890000,1,17900.0,66,ANASTÁCIO,MATO GROSSO DO SUL,ANA,-19.5922,-56.2222,1968-11-26,1986-01-21,19,34.7,7,63.2,0.3293,Limitada,0
PORTO DA MANGA,66895000,1,327000.0,66,LADÁRIO,MATO GROSSO DO SUL,ANA,-19.2583,-57.2353,1969-05-24,2019-06-30,51,11.9,38,25.5,0.8586,Excelente,0
ESTRADA MT-738,66900000,1,11600.0,66,BONITO,MATO GROSSO DO SUL,ANA,-20.7619,-56.0911,1969-10-30,2019-07-31,51,8.1,41,19.6,0.8814,Excelente,0
MIRANDA,66910000,1,15000.0,66,MIRANDA,MATO GROSSO DO SUL,ANA,-20.2408,-56.3992,1965-10-27,2019-06-30,55,5.5,44,20.0,0.897,Excelente,0
TIÇÃO DE FOGO,66920000,1,18500.0,66,MIRANDA,MATO GROSSO DO SUL,ANA,-19.9239,-56.8039,1968-10-01,1988-09-06,21,10.5,12,42.9,0.4995,Limitada,0
PRÓXIMO A BANDEIRANTES,66923000,1,76.0,66,BANDEIRANTES,MATO GROSSO DO SUL,ANA,-19.8742,-54.4378,1982-03-26,2017-05-31,36,17.0,11,69.4,0.758,Excelente,0
PONTE DO GREGO,66926000,1,6330.0,66,TERENOS,MATO GROSSO DO SUL,ANA,-20.1558,-55.09,1982-01-02,2019-08-31,38,0.4,35,7.9,0.9026,Excelente,0
PALMEIRAS,66941000,1,10900.0,66,DOIS IRMÃOS DO BURI,MATO GROSSO DO SUL,ANA,-20.4481,-55.4281,1965-04-13,2019-07-31,55,10.2,44,20.0,0.8688,Excelente,0
AQUIDAUANA,66945000,1,15700.0,66,AQUIDAUANA,MATO GROSSO DO SUL,ANA,-20.4783,-55.8014,1968-01-13,2019-10-31,52,4.5,45,13.5,0.903,Excelente,0
PORTO CIRIACO,66950000,1,17200.0,66,ANASTÁCIO,MATO GROSSO DO SUL,ANA,-19.6986,-56.2811,1968-11-07,2019-06-30,52,15.8,36,30.8,0.8352,Excelente,0
PORTO ESPERANÇA,66960008,1,371000.0,66,CORUMBÁ,MATO GROSSO DO SUL,ANA,-19.6006,-57.4372,1963-12-19,2014-11-30,52,0.0,50,3.8,0.88,Excelente,0
FORTE COIMBRA,66970000,1,372000.0,66,CORUMBÁ,MATO GROSSO DO SUL,ANA,-19.9203,-57.7917,1969-01-01,1981-11-30,13,0.0,12,7.7,0.4625,Limitada,0
BAIA NEGRA,67006000,1,516000.0,67,CORUMBÁ,MATO GROSSO DO SUL,ANA,-20.2294,-58.1667,1976-09-01,1996-12-31,21,24.7,14,33.3,0.4143,Limitada,0
RETIRO ALEGRIA,67025000,1,938.0,67,PORTO MURTINHO,MATO GROSSO DO SUL,ANA,-21.2017,-57.1853,1970-10-14,1996-12-31,27,24.1,19,29.6,0.4929,Limitada,0
BARRANCO BRANCO,67030000,1,546000.0,67,PORTO MURTINHO,MATO GROSSO DO SUL,ANA,-21.0986,-57.8442,1965-06-01,2014-12-29,50,0.0,48,4.0,0.88,Excelente,0
FECHO DOS MORROS,67050000,1,565000.0,67,PORTO MURTINHO,MATO GROSSO DO SUL,ANA,-21.4361,-57.9189,1965-11-03,1985-02-28,21,10.4,16,23.8,0.5001,Moderada,0
PORTO MURTINHO,67100000,1,576000.0,67,PORTO MURTINHO,MATO GROSSO DO SUL,ANA,-21.7003,-57.8911,1939-01-01,2019-07-31,81,2.1,76,6.2,0.9174,Excelente,0
SÃO CARLOS,67170000,1,10200.0,67,CARACOL,MATO GROSSO DO SUL,ANA,-22.2236,-57.3039,1971-09-11,2019-07-31,49,6.6,35,28.6,0.8904,Excelente,0
BAIA GRANDE,67175000,1,2610.0,67,PORTO MURTINHO,MATO GROSSO DO SUL,ANA,-21.9411,-57.2547,1972-08-01,1995-12-31,24,14.0,19,20.8,0.516,Moderada,0
FAZENDA ESPERANÇA,67176000,1,2930.0,67,PORTO MURTINHO,MATO GROSSO DO SUL,ANA,-21.9697,-57.3772,1996-09-06,2019-07-31,24,2.9,18,25.0,0.7126,Moderada,0
DESPRAIADO,70100000,1,533.0,70,BOM JARDIM DA SERRA,SANTA CATARINA,ANA,-28.3694,-49.8025,1976-04-21,2019-12-31,44,1.3,36,18.2,0.9222,Excelente,0
INVERNADA VELHA,70200000,1,2820.0,70,BOM JESUS,RIO GRANDE DO SUL,ANA,-28.4394,-50.3019,1964-06-08,2019-12-31,56,1.2,46,17.9,0.9228,Excelente,0
FAZENDA MINEIRA,70300000,1,1170.0,70,SÃO JOAQUIM,SANTA CATARINA,ANA,-28.09,-50.0611,1942-03-15,2019-12-31,78,0.6,74,5.1,0.9264,Excelente,0
PASSO DA CADÉIA,70350000,1,2320.0,70,SÃO JOAQUIM,SANTA CATARINA,ANA,-28.35,-50.3167,1976-02-07,1981-09-30,6,6.7,3,50.0,0.3348,Limitada,0
COXILHA RICA,70500000,1,550.0,70,LAGES,SANTA CATARINA,ANA,-28.1614,-50.4428,1944-10-25,2019-12-31,76,1.1,71,6.6,0.9234,Excelente,0
PASSO SOCORRO,70700000,1,8440.0,70,VACARIA,RIO GRANDE DO SUL,ANA,-28.2108,-50.7586,1940-02-12,2005-06-30,66,5.0,59,10.6,0.77,Excelente,0
VILA CANOAS,71200000,1,1010.0,71,BOCAINA DO SUL,SANTA CATARINA,ANA,-27.8028,-49.7786,1957-06-01,2019-12-31,63,0.0,62,1.6,0.93,Excelente,0
PONTE DO RIO JOÃO PAULO,71250000,1,489.0,71,BOM RETIRO,SANTA CATARINA,ANA,-27.8297,-49.6269,1959-09-01,2019-12-31,61,0.1,59,3.3,0.9294,Excelente,0
RIO BONITO,71300000,1,2000.0,71,BOCAINA DO SUL,SANTA CATARINA,ANA,-27.7022,-49.84,1942-03-01,2019-10-31,78,0.1,73,6.4,0.9294,Excelente,0
JOANA,71320000,1,2320.0,71,BOCAINA DO SUL,SANTA CATARINA,ANA,-27.6675,-49.9058,1962-01-01,1965-12-31,4,0.0,4,0.0,0.35,Limitada,0
ENCRUZILHADA,71350000,1,3230.0,71,OTACÍLIO COSTA,SANTA CATARINA,ANA,-27.5003,-50.1331,1951-09-29,1985-12-31,35,0.5,33,5.7,0.7345,Moderada,0
ENCRUZILHADA II,71350001,1,3230.0,71,OTACÍLIO COSTA,SANTA CATARINA,ANA,-27.5078,-50.1128,1984-07-01,2019-12-31,36,0.5,32,11.1,0.877,Excelente,0
CANOAS,71380000,1,4410.0,71,PONTE ALTA,SANTA CATARINA,ANA,-27.5503,-50.3678,1940-04-23,1956-01-31,17,6.3,13,23.5,0.4747,Limitada,0
PONTE ALTA DO SUL,71383000,1,4610.0,71,PONTE ALTA,SANTA CATARINA,ANA,-27.4858,-50.3917,1956-11-01,2018-01-31,63,0.0,59,6.3,0.92,Excelente,0
PONTE DO RIO ANTINHAS,71385000,1,30.0,71,SÃO CRISTOVÃO DO SU,SANTA CATARINA,ANA,-27.35,-50.4333,1958-05-27,1971-12-13,14,2.3,11,21.4,0.4612,Limitada,0
PONTE MAROMBAS,71490000,1,354.0,71,SÃO CRISTOVÃO DO SU,SANTA CATARINA,ANA,-27.2156,-50.4661,1959-10-01,2004-08-31,46,9.5,36,21.7,0.743,Moderada,0
BOSSARDI GOETTEN,71491000,1,462.0,71,CURITIBANOS,SANTA CATARINA,ANA,-27.205,-50.5328,1969-01-01,1971-09-30,3,0.0,2,33.3,0.3375,Limitada,0
PONTE DO RIO TIMBÓ,71495000,1,261.0,71,LEBON REGIS,SANTA CATARINA,ANA,-27.0272,-50.6478,1959-07-09,1968-12-31,10,0.0,9,10.0,0.425,Limitada,0
PONTE DO RIO CORRENTES,71496000,1,539.0,71,SANTA CECÍLIA,SANTA CATARINA,ANA,-27.0658,-50.6475,1959-04-28,1984-05-31,26,18.6,16,38.5,0.5134,Moderada,0
PASSO MAROMBAS,71498000,1,3680.0,71,CURITIBANOS,SANTA CATARINA,ANA,-27.3339,-50.7539,1940-04-22,2019-11-30,80,0.0,77,3.8,0.93,Excelente,0
PASSO CARU,71550000,1,10000.0,71,SÃO JOSÉ DO CERRITO,SANTA CATARINA,ANA,-27.5381,-50.86,1951-01-01,2012-10-10,62,0.0,61,1.6,0.86,Excelente,0
CAPÃO ALTO,71630000,1,800.0,71,CAPÃO ALTO,SANTA CATARINA,ANA,-27.8806,-50.3825,1958-06-20,1963-12-31,6,0.0,5,16.7,0.375,Limitada,0
COLÔNIA SANTANA,71800000,1,13200.0,71,ANITA GARIBALDI,SANTA CATARINA,ANA,-27.65,-51.05,1964-01-01,1985-02-28,22,0.2,19,13.6,0.5738,Moderada,0
PASSO DO VIRGILIO,72300000,1,29300.0,72,MACHADINHO,RIO GRANDE DO SUL,ANA,-27.5011,-51.7136,1971-01-01,2001-05-03,31,32.4,17,45.2,0.4931,Limitada,0
PASSO SÃO GERALDO,72400000,1,1470.0,72,SANANDUVA,RIO GRANDE DO SUL,ANA,-27.9333,-51.7333,1959-08-07,1983-01-31,25,10.3,20,20.0,0.5507,Moderada,0
PASSO DO GRANZOTTO,72430000,1,1620.0,72,SANANDUVA,RIO GRANDE DO SUL,ANA,-27.8786,-51.7547,1957-05-14,2019-12-31,63,0.7,60,4.8,0.9258,Excelente,0
PASSO DO LIGEIRO,72530000,1,460.0,72,IBIAÇA,RIO GRANDE DO SUL,ANA,-28.0622,-51.9147,1957-05-27,2000-12-31,44,1.4,37,15.9,0.7916,Excelente,0
PONTE DO RIO TAPEJARA,72580000,1,1080.0,72,GETÚLIO VARGAS,RIO GRANDE DO SUL,ANA,-27.9269,-52.0917,1957-05-13,1989-12-31,33,0.0,32,3.0,0.7125,Moderada,0
PASSO SANTA TEREZA,72630000,1,2800.0,72,PAIM FILHO,RIO GRANDE DO SUL,ANA,-27.7067,-51.8853,1957-10-17,2019-12-31,63,0.0,62,1.6,0.93,Excelente,0
PASSO COLOMBELLI,72680000,1,3660.0,72,MARCELINO RAMOS,RIO GRANDE DO SUL,ANA,-27.5619,-51.8578,1939-10-26,2019-12-31,81,0.0,80,1.2,0.93,Excelente,0
RIO DAS ANTAS,72715000,1,801.0,72,RIO DAS ANTAS,SANTA CATARINA,ANA,-26.8958,-51.0756,1976-04-24,2019-10-31,44,0.2,41,6.8,0.9288,Excelente,0
VIDEIRA,72750000,1,1650.0,72,VIDEIRA,SANTA CATARINA,ANA,-26.9833,-51.1667,1940-02-10,1963-12-31,24,4.2,22,8.3,0.5748,Moderada,0
TANGARÁ,72810000,1,2010.0,72,TANGARÁ,SANTA CATARINA,ANA,-27.0881,-51.2581,1976-03-12,2019-10-31,44,0.2,39,11.4,0.9288,Excelente,0
JOAÇABA I,72849000,1,3710.0,72,JOAÇABA,SANTA CATARINA,ANA,-27.1594,-51.4811,1985-12-11,2019-10-31,35,0.4,31,11.4,0.8651,Excelente,0
JOAÇABA,72850000,1,3720.0,72,JOAÇABA,SANTA CATARINA,ANA,-27.1686,-51.4969,1940-01-22,1944-03-31,5,0.0,3,40.0,0.3625,Limitada,0
BARRA DO RIO PARDO,72870000,1,420.0,72,CAMPOS NOVOS,SANTA CATARINA,ANA,-27.3156,-51.5267,1976-06-16,2019-04-30,44,1.9,39,11.4,0.9186,Excelente,0
RIO CAPINZAL,72900000,1,4780.0,72,CAPINZAL,SANTA CATARINA,ANA,-27.3333,-51.6,1942-11-11,1948-12-31,7,0.0,6,14.3,0.3875,Limitada,0
RIO URUGUAI,72980000,1,5170.0,72,PIRATUBA,SANTA CATARINA,ANA,-27.4461,-51.8611,1940-02-01,2000-04-20,61,2.1,53,13.1,0.7874,Excelente,0
MARCELINO RAMOS,73010000,1,40900.0,73,MARCELINO RAMOS,RIO GRANDE DO SUL,ANA,-27.4611,-51.9044,1939-10-24,1999-12-16,61,3.1,51,16.4,0.7814,Excelente,0
JACUTINGA,73150000,1,781.0,73,CONCORDIA,SANTA CATARINA,ANA,-27.1472,-52.0547,1970-01-01,1971-12-31,2,0.0,2,0.0,0.325,Limitada,0
ENGENHO VELHO,73180000,1,918.0,73,ITÁ,SANTA CATARINA,ANA,-27.2364,-52.2094,1951-08-03,1997-11-30,47,0.2,44,6.4,0.7988,Excelente,0
ITÁ,73200000,1,43900.0,73,ITÁ,SANTA CATARINA,ANA,-27.2814,-52.3356,1950-01-01,1997-09-23,48,11.9,37,22.9,0.7286,Moderada,0
BONITO,73300000,1,654.0,73,IPUMIRIM,SANTA CATARINA,ANA,-26.9486,-52.1825,1951-08-09,2019-12-31,69,0.1,66,4.3,0.9294,Excelente,0
PASSO ALTO IRANI,73330000,1,933.0,73,XAVANTINA,SANTA CATARINA,ANA,-26.9694,-52.3669,1958-07-11,2015-02-28,58,0.1,55,5.2,0.8894,Excelente,0
BARCA IRANI,73350000,1,1500.0,73,CHAPECÓ,SANTA CATARINA,ANA,-27.1656,-52.5228,1969-09-17,2019-12-31,51,0.1,49,3.9,0.9294,Excelente,0
PONTE DO RIO PASSO FUNDO,73480000,1,3710.0,73,FAXINALZINHO,RIO GRANDE DO SUL,ANA,-27.3867,-52.7203,1969-10-21,2007-07-03,39,3.0,30,23.1,0.7795,Excelente,0
PASSO CAXAMBU,73550000,1,52400.0,73,CAXAMBU DO SUL,SANTA CATARINA,ANA,-27.1711,-52.8675,1940-05-12,2010-07-31,71,2.4,66,7.0,0.8256,Excelente,0
PONTE CONSTANSO DE MARCO,73581000,1,1120.0,73,PASSOS MAIA,SANTA CATARINA,ANA,-26.6836,-52.0339,2000-04-05,2013-01-31,14,4.1,8,42.9,0.5204,Moderada,0
ABELARDO LUZ,73600000,1,1840.0,73,ABELARDO LUZ,SANTA CATARINA,ANA,-26.5606,-52.3258,1953-04-23,2019-12-31,67,4.2,59,11.9,0.9048,Excelente,0
PONTE SAUDADES,73610000,1,691.0,73,QUILOMBO,SANTA CATARINA,ANA,-26.6667,-52.6167,1976-01-10,1985-01-19,10,0.8,7,30.0,0.4202,Limitada,0
CORONEL PASSOS MAIA,73690001,1,740.0,73,PASSOS MAIA,SANTA CATARINA,ANA,-26.7733,-52.0253,1976-03-08,2019-12-31,44,0.8,41,6.8,0.9252,Excelente,0
PRAINHA DO OURO VERDE,73693000,1,1160.0,73,OURO VERDE,SANTA CATARINA,ANA,-26.7553,-52.3272,2000-04-03,2008-09-03,9,6.6,5,44.4,0.3929,Limitada,0
CHAPECOZINHO,73700000,1,1380.0,73,BOM JESUS,SANTA CATARINA,ANA,-26.7483,-52.4011,1941-06-27,1979-05-31,39,27.8,24,38.5,0.6207,Moderada,0
CHAPECOZINHO - JUSANTE,73705000,1,1430.0,73,IPUAÇU,SANTA CATARINA,ANA,-26.7525,-52.4619,1979-04-26,1985-12-31,7,0.0,5,28.6,0.3875,Limitada,0
PORTO ELVINO,73730000,1,3550.0,73,QUILOMBO,SANTA CATARINA,ANA,-26.7528,-52.6556,1970-01-01,1978-12-31,9,0.0,9,0.0,0.4125,Limitada,0
PORTO FAE,73750000,1,5330.0,73,MAREMA,SANTA CATARINA,ANA,-26.8006,-52.6778,1959-07-17,1978-01-31,20,0.5,17,15.0,0.547,Moderada,0
PASSO QUILOMBO,73765000,1,266.0,73,QUILOMBO,SANTA CATARINA,ANA,-26.76,-52.7503,1976-01-13,2019-10-31,44,0.0,42,4.5,0.93,Excelente,0
PORTO FAE NOVO,73770000,1,5550.0,73,CORONEL FREITAS,SANTA CATARINA,ANA,-26.8175,-52.7344,1979-01-16,2019-12-31,41,0.0,38,7.3,0.93,Excelente,0
JARDINÓPOLIS,73780000,1,642.0,73,SUL BRASIL,SANTA CATARINA,ANA,-26.7369,-52.9017,1976-03-18,2019-04-03,44,1.0,40,9.1,0.924,Excelente,0
PASSO PIO X,73820000,1,1010.0,73,PINHALZINHO,SANTA CATARINA,ANA,-26.8594,-52.9047,1960-05-11,2019-12-31,60,0.9,54,10.0,0.9246,Excelente,0
PASSO NOVA ERECHIM,73850000,1,7550.0,73,NOVA ERECHIM,SANTA CATARINA,ANA,-26.9344,-52.9072,1959-06-19,1990-09-30,32,0.0,30,6.2,0.7,Moderada,0
SAUDADES,73900000,1,418.0,73,SAUDADES,SANTA CATARINA,ANA,-26.9244,-53.0089,1953-04-27,2019-12-31,67,0.1,65,3.0,0.9294,Excelente,0
BARRA DO CHAPECÓ AUX.,73960000,1,8240.0,73,SÃO CARLOS,SANTA CATARINA,ANA,-27.0419,-52.9544,1972-03-01,2019-12-31,48,0.1,44,8.3,0.9294,Excelente,0
BARRA DO CHAPECÓ,73970000,1,8300.0,73,ÁGUAS DE CHAPECO,SANTA CATARINA,ANA,-27.0989,-53.0003,1952-05-24,1977-10-31,26,23.9,17,34.6,0.4816,Limitada,0
IRAÍ,74100000,1,61900.0,74,IRAÍ,RIO GRANDE DO SUL,ANA,-27.1756,-53.2297,1941-07-02,2019-12-31,79,0.2,75,5.1,0.9288,Excelente,0
LINHA CESCON,74205000,1,437.0,74,SARANDI,RIO GRANDE DO SUL,ANA,-27.8131,-53.0294,1959-07-01,2019-12-31,61,0.1,58,4.9,0.9294,Excelente,0
POTREIRO BONITO,74210000,1,2560.0,74,SARANDI,RIO GRANDE DO SUL,ANA,-27.7992,-53.0561,1942-06-26,1986-02-21,45,10.3,23,48.9,0.7382,Moderada,0
PASSO RIO DA VÁRZEA,74270000,1,5340.0,74,FREDERICO WESTPHALE,RIO GRANDE DO SUL,ANA,-27.2786,-53.3203,1940-05-07,2019-12-31,80,0.0,79,1.2,0.93,Excelente,0
LINHA JATAI,74295000,1,300.0,74,CAIBI,SANTA CATARINA,ANA,-27.0133,-53.2953,1976-01-21,2019-12-31,44,1.3,38,13.6,0.9222,Excelente,0
GUATAPARA DE BAIXO,74300000,1,814.0,74,GUARACIABA,SANTA CATARINA,ANA,-26.5881,-53.4536,2000-05-25,2019-12-31,20,2.3,14,30.0,0.6662,Moderada,0
LINHA POLACA,74310000,1,906.0,74,BARRA BONITA,SANTA CATARINA,ANA,-26.6497,-53.4147,1976-01-20,1985-05-31,10,6.1,6,40.0,0.3884,Limitada,0
PONTE DO SARGENTO,74320000,1,609.0,74,ROMELÂNDIA,SANTA CATARINA,ANA,-26.6822,-53.2861,1965-07-21,2019-12-31,55,0.0,54,1.8,0.93,Excelente,0
ITAPIRANGA,74329000,1,72300.0,74,ITAPIRANGA,SANTA CATARINA,ANA,-27.1717,-53.7097,2015-03-15,2019-12-31,5,0.0,4,20.0,0.4925,Limitada,0
PALMITINHO,74370000,1,2020.0,74,TENENTE PORTELA,RIO GRANDE DO SUL,ANA,-27.3328,-53.6444,1964-02-23,2019-12-31,56,0.0,55,1.8,0.93,Excelente,0
SÃO MIGUEL DO OESTE I,74420000,1,289.0,74,PARAÍSO,SANTA CATARINA,ANA,-26.7036,-53.6667,1965-07-22,1974-11-30,10,0.0,8,20.0,0.425,Limitada,0
BANDEIRANTE,74422000,1,521.0,74,BANDEIRANTE,SANTA CATARINA,ANA,-26.7753,-53.6675,2000-05-22,2018-12-31,19,0.0,17,10.5,0.6575,Moderada,0
RAIGÃO ALTO,74424500,1,2090.0,74,TUNAPOLIS,SANTA CATARINA,ANA,-26.9333,-53.7061,2000-08-01,2019-10-31,20,0.0,17,15.0,0.68,Moderada,0
PONTE DO RIO TURVO,74460000,1,502.0,74,SANTO AUGUSTO,RIO GRANDE DO SUL,ANA,-27.8247,-53.7303,1976-02-13,2019-12-31,44,0.0,43,2.3,0.93,Excelente,0
TRÊS PASSOS,74470000,1,1540.0,74,TRÊS PASSOS,RIO GRANDE DO SUL,ANA,-27.3922,-53.8808,1964-02-25,2019-12-31,56,0.0,54,3.6,0.93,Excelente,0
ALTO URUGUAI,74500000,1,82300.0,74,TIRADENTES DO SUL,RIO GRANDE DO SUL,ANA,-27.3019,-54.1397,1986-07-01,2019-11-30,34,72.8,4,88.2,0.555,Moderada,0
CASCATA BURICÁ,74600000,1,2260.0,74,HORIZONTINA,RIO GRANDE DO SUL,ANA,-27.5219,-54.2322,1941-12-04,1997-04-24,57,0.0,55,3.5,0.8,Excelente,0
CASCATA BURICA - NOVA,74610000,1,2260.0,74,HORIZONTINA,RIO GRANDE DO SUL,ANA,-27.5225,-54.2333,1997-04-25,2019-12-31,23,0.0,21,8.7,0.7175,Moderada,0
TUCUNDUVA,74700000,1,1140.0,74,TUCUNDUVA,RIO GRANDE DO SUL,ANA,-27.6728,-54.4644,1941-12-01,2019-12-31,79,0.0,76,3.8,0.93,Excelente,0
LINHA CASCATA,74750000,1,329.0,74,SANTA ROSA,RIO GRANDE DO SUL,ANA,-27.845,-54.5561,1963-09-11,2019-12-31,57,0.4,54,5.3,0.9276,Excelente,0
PORTO LUCENA,74800000,1,95200.0,74,PORTO LUCENA,RIO GRANDE DO SUL,ANA,-27.8525,-55.0256,1931-01-01,2019-12-31,89,0.2,88,1.1,0.9288,Excelente,0
PASSO SÃO JOÃO,74880000,1,817.0,74,CERRO LARGO,RIO GRANDE DO SUL,ANA,-28.0631,-54.7558,1941-11-21,2019-12-31,79,0.5,73,7.6,0.927,Excelente,0
LINHA UNIÃO,74900000,1,1260.0,74,SÃO PAULO DAS MISSÕ,RIO GRANDE DO SUL,ANA,-27.9308,-54.9392,1969-11-19,2019-12-31,51,0.0,50,2.0,0.93,Excelente,0
PASSO FAXINAL,75155000,1,1940.0,75,AJURICABA,RIO GRANDE DO SUL,ANA,-28.2869,-53.7808,1941-11-25,2019-12-31,79,2.5,71,10.1,0.915,Excelente,0
PONTE NOVA DO POTIRIBU,75185000,1,609.0,75,IJUÍ,RIO GRANDE DO SUL,ANA,-28.3792,-53.8756,1963-09-04,1995-12-31,33,1.3,29,12.1,0.7047,Moderada,0
PONTE NOVA DO POTIRIBU JUSANTE,75186000,1,613.0,75,IJUÍ,RIO GRANDE DO SUL,ANA,-28.3708,-53.8792,2002-06-04,2019-12-31,18,0.0,17,5.6,0.655,Moderada,0
CONCEIÇÃO,75200000,1,811.0,75,IJUÍ,RIO GRANDE DO SUL,ANA,-28.4544,-53.9731,1942-06-12,2019-12-31,78,0.6,71,9.0,0.9264,Excelente,0
PONTE NOVA DO CONCEIÇÃO,75205000,1,970.0,75,CORONEL BARROS,RIO GRANDE DO SUL,ANA,-28.3847,-54.0314,1974-11-08,2018-12-31,45,0.8,40,11.1,0.9152,Excelente,0
SANTO ANGELO,75230000,1,5440.0,75,ENTRE-IJUIS,RIO GRANDE DO SUL,ANA,-28.3553,-54.2675,1941-11-23,2019-12-31,79,1.9,74,6.3,0.9186,Excelente,0
ESTÂNCIA DO ESPINILHO,75240000,1,34.0,75,TUPANCIRETÃ,RIO GRANDE DO SUL,ANA,-28.8422,-53.7772,1967-07-02,1970-11-30,4,22.7,1,75.0,0.2138,Limitada,0
TUPANCIRETÃ,75275000,1,775.0,75,TUPANCIRETÃ,RIO GRANDE DO SUL,ANA,-29.0475,-53.8564,1970-03-01,1971-12-17,2,83.9,0,100.0,0.025,Limitada,0
USINA VELHA,75285000,1,2050.0,75,ENTRE-IJUIS,RIO GRANDE DO SUL,ANA,-28.4511,-54.2806,1940-06-01,1950-12-31,11,11.0,7,36.4,0.3715,Limitada,0
COLÔNIA MOUSQUER,75295000,1,2160.0,75,ENTRE-IJUIS,RIO GRANDE DO SUL,ANA,-28.3897,-54.3308,1974-11-12,2019-10-31,46,0.0,44,4.3,0.93,Excelente,0
PASSO VIOLA,75300000,1,8910.0,75,GUARANI DAS MISSÕES,RIO GRANDE DO SUL,ANA,-28.2119,-54.6042,1941-11-28,1978-12-31,38,23.9,28,26.3,0.6316,Moderada,0
PONTE MÍSTICA,75320000,1,9450.0,75,ROLADOR,RIO GRANDE DO SUL,ANA,-28.1814,-54.7383,1958-09-16,2009-07-27,52,2.0,46,11.5,0.818,Excelente,0
PASSO FLORIDA,75350000,1,10200.0,75,DEZESSEIS DE NOVEMB,RIO GRANDE DO SUL,ANA,-28.1239,-55.0969,1971-01-01,1975-12-31,5,0.0,5,0.0,0.3625,Limitada,0
PASSO DO DIAS,75400000,1,932.0,75,SÃO MIGUEL DAS MISS,RIO GRANDE DO SUL,ANA,-28.6569,-54.4589,1941-11-18,2019-12-31,79,4.8,62,21.5,0.9012,Excelente,0
PASSO MAJOR ZEFERINO,75430000,1,871.0,75,SÃO MIGUEL DAS MISS,RIO GRANDE DO SUL,ANA,-28.7336,-54.6461,1942-05-08,1978-12-31,37,0.0,36,2.7,0.7625,Excelente,0
PASSO SANTA MARIA,75450000,1,3240.0,75,BOSSOROCA,RIO GRANDE DO SUL,ANA,-28.5783,-54.9144,1956-12-03,2019-10-31,64,2.4,48,25.0,0.9156,Excelente,0
PASSO DO SARMENTO,75500000,1,5230.0,75,SANTO ANTÔNIO DAS M,RIO GRANDE DO SUL,ANA,-28.2119,-55.3197,1941-11-25,2019-11-30,79,2.7,68,13.9,0.9138,Excelente,0
GARRUCHOS,75550000,1,116000.0,75,GARRUCHOS,RIO GRANDE DO SUL,ANA,-28.1822,-55.6433,1949-12-01,2019-12-31,71,46.4,36,49.3,0.6516,Moderada,0
PASSO DAS TURMAS,75600000,1,378.0,75,SANTIAGO,RIO GRANDE DO SUL,ANA,-28.8372,-54.855,1976-01-01,2019-10-31,44,0.7,37,15.9,0.9258,Excelente,0
ITACURUBI,75650000,1,1380.0,75,BOSSOROCA,RIO GRANDE DO SUL,ANA,-28.7425,-55.1619,2015-02-25,2019-10-31,5,3.5,3,40.0,0.4715,Limitada,0
PASSO DO NOVO,75700000,1,3710.0,75,SÃO BORJA,RIO GRANDE DO SUL,ANA,-28.6828,-55.5794,1941-11-27,2019-11-30,79,34.0,39,50.6,0.726,Moderada,0
